-8.952060688448332195e+271 0.000000000000000000e+00
2.500000000000000000e+01 -1.066666666665696539e+01
2.500000000000000000e+01 -1.299999999999954525e+01
2.500000000000000000e+01 -9.333333333324844716e+00
2.500000000000000000e+01 -1.433333333333166593e+01
2.500000000000000000e+01 -7.999999999992724042e+00
2.500000000000000000e+01 2.000000000009549694e+00
2.500000000000000000e+01 -7.999999999992724042e+00
2.500000000000000000e+01 -5.999999999994543032e+00
2.500000000000000000e+01 -9.333333333324844716e+00
2.500000000000000000e+01 3.333333333443988522e-01
2.500000000000000000e+01 -2.333333333331211179e+00
2.500000000000000000e+01 -7.333333333326663706e+00
2.500000000000000000e+01 -4.666666666662422358e+00
2.500000000000000000e+01 2.000000000009549694e+00
5.000000000000000000e+01 -1.099999999998999556e+01
5.000000000000000000e+01 -1.566666666666378660e+01
5.000000000000000000e+01 -1.066666666665696539e+01
5.000000000000000000e+01 -1.033333333332393522e+01
5.000000000000000000e+01 -1.166666666665605590e+01
5.000000000000000000e+01 -8.333333333325754211e+00
5.000000000000000000e+01 -9.333333333336213400e+00
5.000000000000000000e+01 -1.066666666666833407e+01
5.000000000000000000e+01 -1.299999999999954525e+01
5.000000000000000000e+01 -7.333333333326663706e+00
5.000000000000000000e+01 -1.000000000000227374e+01
5.000000000000000000e+01 -1.133333333333439441e+01
5.000000000000000000e+01 -9.333333333336213400e+00
5.000000000000000000e+01 -8.333333333325754211e+00
5.000000000000000000e+01 -1.000000000000227374e+01
7.500000000000000000e+01 -1.033333333333530391e+01
7.500000000000000000e+01 -8.333333333325754211e+00
7.500000000000000000e+01 -1.066666666666833407e+01
7.500000000000000000e+01 -1.266666666666651508e+01
7.500000000000000000e+01 -7.999999999992724042e+00
7.500000000000000000e+01 -1.233333333333348492e+01
7.500000000000000000e+01 -7.999999999992724042e+00
7.500000000000000000e+01 -7.999999999992724042e+00
7.500000000000000000e+01 -1.000000000000227374e+01
7.500000000000000000e+01 -9.333333333336213400e+00
7.500000000000000000e+01 -1.666666666666287711e+01
7.500000000000000000e+01 -6.333333333338941884e+00
7.500000000000000000e+01 -1.166666666666742458e+01
7.500000000000000000e+01 -1.666666666666287711e+01
7.500000000000000000e+01 -1.366666666666560559e+01
1.000000000000000000e+02 -1.433333333333166593e+01
1.000000000000000000e+02 -1.233333333333348492e+01
1.000000000000000000e+02 -1.533333333333075643e+01
1.000000000000000000e+02 -1.466666666666469609e+01
1.000000000000000000e+02 -1.133333333333439441e+01
1.000000000000000000e+02 -1.366666666666560559e+01
1.000000000000000000e+02 -1.299999999999954525e+01
1.000000000000000000e+02 -1.166666666666742458e+01
1.000000000000000000e+02 -1.433333333333166593e+01
1.000000000000000000e+02 -1.499999999999772626e+01
1.000000000000000000e+02 -1.266666666666651508e+01
1.000000000000000000e+02 -1.499999999999772626e+01
1.000000000000000000e+02 -1.599999999999681677e+01
1.000000000000000000e+02 -1.266666666666651508e+01
1.000000000000000000e+02 -1.466666666666469609e+01
1.250000000000000000e+02 -1.633333333334121562e+01
1.250000000000000000e+02 -1.700000000000727596e+01
1.250000000000000000e+02 -1.633333333334121562e+01
1.250000000000000000e+02 -1.566666666667515528e+01
1.250000000000000000e+02 -1.733333333334030613e+01
1.250000000000000000e+02 -1.933333333333848714e+01
1.250000000000000000e+02 -1.566666666667515528e+01
1.250000000000000000e+02 -1.733333333334030613e+01
1.250000000000000000e+02 -1.766666666667333629e+01
1.250000000000000000e+02 -1.600000000000818545e+01
1.250000000000000000e+02 -1.466666666667606478e+01
1.250000000000000000e+02 -1.766666666667333629e+01
1.250000000000000000e+02 -1.500000000000909495e+01
1.250000000000000000e+02 -1.666666666667424579e+01
1.250000000000000000e+02 -1.800000000000636646e+01
1.500000000000000000e+02 -2.000000000000454747e+01
1.500000000000000000e+02 -1.900000000000545697e+01
1.500000000000000000e+02 -2.100000000000363798e+01
1.500000000000000000e+02 -1.900000000000545697e+01
1.500000000000000000e+02 -2.166666666666969832e+01
1.500000000000000000e+02 -1.900000000000545697e+01
1.500000000000000000e+02 -2.166666666666969832e+01
1.500000000000000000e+02 -2.333333333333484916e+01
1.500000000000000000e+02 -1.966666666667151731e+01
1.500000000000000000e+02 -2.033333333333757764e+01
1.500000000000000000e+02 -2.066666666667060781e+01
1.500000000000000000e+02 -1.966666666667151731e+01
1.500000000000000000e+02 -2.100000000000363798e+01
1.500000000000000000e+02 -2.166666666666969832e+01
1.500000000000000000e+02 -2.100000000000363798e+01
1.750000000000000000e+02 -2.233333333333575865e+01
1.750000000000000000e+02 -2.300000000000181899e+01
1.750000000000000000e+02 -2.600000000001045919e+01
1.750000000000000000e+02 -2.233333333333575865e+01
1.750000000000000000e+02 -2.400000000001227818e+01
1.750000000000000000e+02 -2.433333333334530835e+01
1.750000000000000000e+02 -2.233333333333575865e+01
1.750000000000000000e+02 -2.433333333334530835e+01
1.750000000000000000e+02 -2.166666666666969832e+01
1.750000000000000000e+02 -2.400000000001227818e+01
1.750000000000000000e+02 -8.952060688448332195e+271
