2.288544317780562918e+243 0.000000000000000000e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
1.000000000000000000e+00 7.999999999992724042e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
2.000000000000000000e+00 3.666666666663331853e+00
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
3.000000000000000000e+00 -1.136868377216160297e-11
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
4.000000000000000000e+00 -3.000000000008640200e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
5.000000000000000000e+00 -5.333333333351220062e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
6.000000000000000000e+00 -7.666666666682431241e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 -9.666666666680612252e+00
7.000000000000000000e+00 2.288544317780562918e+243
